DT_DAY,TX_DAY_OF_WEEK_DESCR_NL,TX_BUILD_UP_AREA_DESCR_NL,TX_COLL_TYPE_DESCR_NL,TX_LIGHT_COND_DESCR_NL,TX_ROAD_TYPE_DESCR_NL,TX_MUNTY_DESCR_NL,TX_PROV_DESCR_NL,MS_ACCT,MS_ACCT_WITH_DEAD,MS_ACCT_WITH_DEAD_30_DAYS,MS_ACCT_WITH_MORY_INJ,MS_ACCT_WITH_SERLY_INJ,MS_ACCT_WITH_SLY_INJ
04-Aug-20,dinsdag,Buiten bebouwde kom,Kettingbotsing (4 bestuurders of meer),Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Itter,Provincie Waals-Brabant,1,0,0,0,0,1
21-Jun-20,zondag,Buiten bebouwde kom,Langs achteren (of naast elkaar),"Nacht, ontstoken openbare verlichting",Autosnelweg,Itter,Provincie Waals-Brabant,1,0,0,0,0,1
09-Sep-20,woensdag,Niet beschikbaar,Niet beschikbaar,Niet beschikbaar,"Gewestweg, provincieweg of gemeenteweg",Geldenaken,Provincie Waals-Brabant,1,0,0,0,0,1
29-Jul-20,woensdag,Binnen bebouwde kom,Met een voetganger,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Geldenaken,Provincie Waals-Brabant,1,0,0,0,0,1
02-Dec-20,woensdag,Buiten bebouwde kom,Tegen een hindernis buiten de rijbaan,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Geldenaken,Provincie Waals-Brabant,1,0,0,0,0,1
07-Sep-20,maandag,Niet beschikbaar,Niet beschikbaar,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Geldenaken,Provincie Waals-Brabant,1,0,0,0,0,1
27-Jun-20,zaterdag,Binnen bebouwde kom,Niet beschikbaar,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Geldenaken,Provincie Waals-Brabant,1,0,0,0,0,1
07-Jul-20,dinsdag,Buiten bebouwde kom,Frontale botsing (of bij het kruisen),Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Geldenaken,Provincie Waals-Brabant,1,1,1,0,0,0
03-Sep-20,donderdag,Buiten bebouwde kom,Frontale botsing (of bij het kruisen),Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Geldenaken,Provincie Waals-Brabant,1,1,1,0,0,0
23-Aug-20,zondag,Binnen bebouwde kom,Tegen een hindernis op de rijbaan,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Geldenaken,Provincie Waals-Brabant,1,0,0,0,0,1
22-Aug-20,zaterdag,Binnen bebouwde kom,Tegen een hindernis buiten de rijbaan,Niet beschikbaar,"Gewestweg, provincieweg of gemeenteweg",Geldenaken,Provincie Waals-Brabant,1,0,0,0,0,1
17-Oct-20,zaterdag,Binnen bebouwde kom,Kettingbotsing (4 bestuurders of meer),"Nacht, ontstoken openbare verlichting","Gewestweg, provincieweg of gemeenteweg",Geldenaken,Provincie Waals-Brabant,1,0,0,0,0,1
14-Oct-20,woensdag,Binnen bebouwde kom,Frontale botsing (of bij het kruisen),Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Geldenaken,Provincie Waals-Brabant,1,0,0,0,1,0
03-Oct-20,zaterdag,Binnen bebouwde kom,Langs opzij,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Geldenaken,Provincie Waals-Brabant,1,0,0,0,0,1
29-Sep-20,dinsdag,Binnen bebouwde kom,Langs achteren (of naast elkaar),Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Geldenaken,Provincie Waals-Brabant,1,0,0,0,0,1
07-Aug-20,vrijdag,Binnen bebouwde kom,Niet beschikbaar,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Geldenaken,Provincie Waals-Brabant,1,0,0,0,0,1
22-Sep-20,dinsdag,Binnen bebouwde kom,Niet beschikbaar,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Geldenaken,Provincie Waals-Brabant,1,0,0,0,0,1
18-Sep-20,vrijdag,Buiten bebouwde kom,Niet beschikbaar,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Geldenaken,Provincie Waals-Brabant,1,0,0,0,0,1
10-Jul-20,vrijdag,Buiten bebouwde kom,Langs opzij,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Geldenaken,Provincie Waals-Brabant,1,0,0,0,1,0
02-Aug-20,zondag,Binnen bebouwde kom,"Eén bestuurder, geen hindernis",Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Geldenaken,Provincie Waals-Brabant,1,0,0,0,0,1
19-Jun-20,vrijdag,Binnen bebouwde kom,Kettingbotsing (4 bestuurders of meer),Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Geldenaken,Provincie Waals-Brabant,1,0,0,0,0,1
06-Jan-20,maandag,Buiten bebouwde kom,Tegen een hindernis buiten de rijbaan,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Geldenaken,Provincie Waals-Brabant,1,0,0,0,0,1
21-May-20,donderdag,Binnen bebouwde kom,"Eén bestuurder, geen hindernis",Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Geldenaken,Provincie Waals-Brabant,1,0,0,0,0,1
12-May-20,dinsdag,Binnen bebouwde kom,Langs achteren (of naast elkaar),Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Geldenaken,Provincie Waals-Brabant,1,0,0,0,0,1
30-Jan-20,donderdag,Buiten bebouwde kom,Tegen een hindernis buiten de rijbaan,Dageraad - schemering,"Gewestweg, provincieweg of gemeenteweg",Geldenaken,Provincie Waals-Brabant,1,0,0,0,0,1
26-Apr-20,zondag,Buiten bebouwde kom,Tegen een hindernis buiten de rijbaan,"Nacht, ontstoken openbare verlichting","Gewestweg, provincieweg of gemeenteweg",Geldenaken,Provincie Waals-Brabant,1,0,0,0,0,1
16-Apr-20,donderdag,Niet beschikbaar,Tegen een hindernis op de rijbaan,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Geldenaken,Provincie Waals-Brabant,1,0,0,0,0,1
06-Mar-20,vrijdag,Buiten bebouwde kom,"Eén bestuurder, geen hindernis",Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Geldenaken,Provincie Waals-Brabant,1,0,0,0,0,1
22-Feb-20,zaterdag,Binnen bebouwde kom,Tegen een hindernis op de rijbaan,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Geldenaken,Provincie Waals-Brabant,1,0,0,0,0,1
21-Feb-20,vrijdag,Buiten bebouwde kom,Langs opzij,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Geldenaken,Provincie Waals-Brabant,1,0,0,0,0,1
15-Jun-20,maandag,Niet beschikbaar,Niet beschikbaar,Niet beschikbaar,"Gewestweg, provincieweg of gemeenteweg",Terhulpen,Provincie Waals-Brabant,1,0,0,0,0,1
06-Jan-20,maandag,Binnen bebouwde kom,Langs opzij,"Nacht, ontstoken openbare verlichting","Gewestweg, provincieweg of gemeenteweg",Terhulpen,Provincie Waals-Brabant,1,0,0,0,0,1
31-Jan-20,vrijdag,Niet beschikbaar,Niet beschikbaar,Niet beschikbaar,"Gewestweg, provincieweg of gemeenteweg",Terhulpen,Provincie Waals-Brabant,1,0,0,0,0,1
17-Apr-20,vrijdag,Binnen bebouwde kom,Langs opzij,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Terhulpen,Provincie Waals-Brabant,1,0,0,0,0,1
23-Jan-20,donderdag,Binnen bebouwde kom,Met een voetganger,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Terhulpen,Provincie Waals-Brabant,1,0,0,0,0,1
13-Jan-20,maandag,Binnen bebouwde kom,Langs opzij,"Nacht, ontstoken openbare verlichting","Gewestweg, provincieweg of gemeenteweg",Terhulpen,Provincie Waals-Brabant,1,0,0,0,0,1
27-Feb-20,donderdag,Binnen bebouwde kom,Tegen een hindernis buiten de rijbaan,"Nacht, ontstoken openbare verlichting","Gewestweg, provincieweg of gemeenteweg",Terhulpen,Provincie Waals-Brabant,1,0,0,0,0,1
13-Sep-20,zondag,Binnen bebouwde kom,Niet beschikbaar,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Terhulpen,Provincie Waals-Brabant,1,0,0,0,0,1
09-Sep-20,woensdag,Binnen bebouwde kom,Niet beschikbaar,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Terhulpen,Provincie Waals-Brabant,1,0,0,0,0,1
25-Nov-20,woensdag,Binnen bebouwde kom,Langs achteren (of naast elkaar),Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Terhulpen,Provincie Waals-Brabant,1,0,0,0,0,1
04-Sep-20,vrijdag,Binnen bebouwde kom,"Eén bestuurder, geen hindernis",Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Terhulpen,Provincie Waals-Brabant,1,0,0,0,0,1
02-Sep-20,woensdag,Binnen bebouwde kom,Met een voetganger,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Terhulpen,Provincie Waals-Brabant,1,1,1,0,0,0
06-Nov-20,vrijdag,Binnen bebouwde kom,Niet beschikbaar,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Terhulpen,Provincie Waals-Brabant,1,0,0,0,0,1
25-Jun-20,donderdag,Buiten bebouwde kom,Frontale botsing (of bij het kruisen),Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Terhulpen,Provincie Waals-Brabant,1,1,1,0,0,0
04-Oct-20,zondag,Binnen bebouwde kom,Langs opzij,"Nacht, ontstoken openbare verlichting","Gewestweg, provincieweg of gemeenteweg",Terhulpen,Provincie Waals-Brabant,1,0,0,0,0,1
01-Jul-20,woensdag,Binnen bebouwde kom,Niet beschikbaar,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Terhulpen,Provincie Waals-Brabant,1,0,0,0,0,1
27-Jun-20,zaterdag,Buiten bebouwde kom,Langs opzij,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Mont-Saint-Guibert,Provincie Waals-Brabant,1,0,0,0,0,1
22-Jun-20,maandag,Buiten bebouwde kom,Langs opzij,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Mont-Saint-Guibert,Provincie Waals-Brabant,1,0,0,0,0,1
21-Oct-20,woensdag,Buiten bebouwde kom,Langs achteren (of naast elkaar),Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Mont-Saint-Guibert,Provincie Waals-Brabant,1,0,0,0,0,1
15-Oct-20,donderdag,Buiten bebouwde kom,Langs achteren (of naast elkaar),"Nacht, ontstoken openbare verlichting","Gewestweg, provincieweg of gemeenteweg",Mont-Saint-Guibert,Provincie Waals-Brabant,1,0,0,0,0,1
06-Oct-20,dinsdag,Buiten bebouwde kom,Langs achteren (of naast elkaar),Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Mont-Saint-Guibert,Provincie Waals-Brabant,1,0,0,0,0,1
08-Aug-20,zaterdag,Binnen bebouwde kom,Kettingbotsing (4 bestuurders of meer),Dageraad - schemering,"Gewestweg, provincieweg of gemeenteweg",Mont-Saint-Guibert,Provincie Waals-Brabant,1,1,1,0,0,0
24-Sep-20,donderdag,Niet beschikbaar,Niet beschikbaar,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Mont-Saint-Guibert,Provincie Waals-Brabant,1,0,0,0,0,1
06-Aug-20,donderdag,Binnen bebouwde kom,Niet beschikbaar,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Mont-Saint-Guibert,Provincie Waals-Brabant,1,0,0,0,0,1
19-Sep-20,zaterdag,Binnen bebouwde kom,Langs opzij,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Mont-Saint-Guibert,Provincie Waals-Brabant,1,0,0,0,0,1
02-Jan-20,donderdag,Buiten bebouwde kom,Frontale botsing (of bij het kruisen),Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Mont-Saint-Guibert,Provincie Waals-Brabant,1,0,0,0,0,1
23-May-20,zaterdag,Buiten bebouwde kom,Langs opzij,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Mont-Saint-Guibert,Provincie Waals-Brabant,1,0,0,0,0,1
12-Apr-20,zondag,Buiten bebouwde kom,Langs opzij,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Mont-Saint-Guibert,Provincie Waals-Brabant,1,0,0,0,0,1
17-Mar-20,dinsdag,Buiten bebouwde kom,Langs opzij,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Mont-Saint-Guibert,Provincie Waals-Brabant,1,0,0,0,1,0
02-Mar-20,maandag,Buiten bebouwde kom,Langs achteren (of naast elkaar),Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Mont-Saint-Guibert,Provincie Waals-Brabant,1,0,0,0,0,1
22-Feb-20,zaterdag,Binnen bebouwde kom,Frontale botsing (of bij het kruisen),Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Mont-Saint-Guibert,Provincie Waals-Brabant,1,0,0,0,0,1
16-Feb-20,zondag,Binnen bebouwde kom,Tegen een hindernis buiten de rijbaan,"Nacht, ontstoken openbare verlichting","Gewestweg, provincieweg of gemeenteweg",Nijvel,Provincie Waals-Brabant,1,0,0,0,0,1
14-Jun-20,zondag,Buiten bebouwde kom,Tegen een hindernis buiten de rijbaan,"Nacht, geen openbare verlichting","Gewestweg, provincieweg of gemeenteweg",Nijvel,Provincie Waals-Brabant,1,0,0,0,1,0
13-Jun-20,zaterdag,Binnen bebouwde kom,Langs achteren (of naast elkaar),Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Nijvel,Provincie Waals-Brabant,1,0,0,0,0,1
05-Jun-20,vrijdag,Buiten bebouwde kom,Langs opzij,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Nijvel,Provincie Waals-Brabant,1,0,0,0,0,1
02-Jan-20,donderdag,Binnen bebouwde kom,"Eén bestuurder, geen hindernis","Nacht, ontstoken openbare verlichting","Gewestweg, provincieweg of gemeenteweg",Nijvel,Provincie Waals-Brabant,1,0,0,0,0,1
28-May-20,donderdag,Niet beschikbaar,Langs opzij,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Nijvel,Provincie Waals-Brabant,1,0,0,0,0,1
24-May-20,zondag,Buiten bebouwde kom,"Eén bestuurder, geen hindernis",Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Nijvel,Provincie Waals-Brabant,1,0,0,0,0,1
22-May-20,vrijdag,Binnen bebouwde kom,Langs opzij,"Nacht, ontstoken openbare verlichting","Gewestweg, provincieweg of gemeenteweg",Nijvel,Provincie Waals-Brabant,1,0,0,0,0,1
20-May-20,woensdag,Buiten bebouwde kom,Tegen een hindernis buiten de rijbaan,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Nijvel,Provincie Waals-Brabant,1,0,0,0,0,1
05-Feb-20,woensdag,Binnen bebouwde kom,Met een voetganger,"Nacht, ontstoken openbare verlichting","Gewestweg, provincieweg of gemeenteweg",Nijvel,Provincie Waals-Brabant,1,0,0,0,0,1
02-Feb-20,zondag,Buiten bebouwde kom,Tegen een hindernis buiten de rijbaan,Dageraad - schemering,"Gewestweg, provincieweg of gemeenteweg",Nijvel,Provincie Waals-Brabant,1,0,0,0,1,0
11-May-20,maandag,Buiten bebouwde kom,Langs opzij,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Nijvel,Provincie Waals-Brabant,1,0,0,0,0,1
06-May-20,woensdag,Buiten bebouwde kom,Tegen een hindernis buiten de rijbaan,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Nijvel,Provincie Waals-Brabant,1,0,0,0,1,0
30-Jan-20,donderdag,Binnen bebouwde kom,"Eén bestuurder, geen hindernis",Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Nijvel,Provincie Waals-Brabant,1,0,0,0,0,1
30-Jan-20,donderdag,Binnen bebouwde kom,Met een voetganger,"Nacht, ontstoken openbare verlichting","Gewestweg, provincieweg of gemeenteweg",Nijvel,Provincie Waals-Brabant,1,0,0,0,0,1
23-Apr-20,donderdag,Binnen bebouwde kom,Tegen een hindernis buiten de rijbaan,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Nijvel,Provincie Waals-Brabant,1,0,0,0,0,1
20-Apr-20,maandag,Buiten bebouwde kom,Tegen een hindernis buiten de rijbaan,"Nacht, geen openbare verlichting","Gewestweg, provincieweg of gemeenteweg",Nijvel,Provincie Waals-Brabant,1,0,0,0,0,1
16-Apr-20,donderdag,Binnen bebouwde kom,Langs opzij,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Nijvel,Provincie Waals-Brabant,1,0,0,0,0,1
07-Apr-20,dinsdag,Buiten bebouwde kom,Langs opzij,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Nijvel,Provincie Waals-Brabant,1,0,0,0,0,1
21-Jan-20,dinsdag,Binnen bebouwde kom,Niet beschikbaar,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Nijvel,Provincie Waals-Brabant,1,0,0,0,0,1
13-Mar-20,vrijdag,Binnen bebouwde kom,Met een voetganger,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Nijvel,Provincie Waals-Brabant,1,0,0,0,0,1
11-Mar-20,woensdag,Buiten bebouwde kom,Langs opzij,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Nijvel,Provincie Waals-Brabant,1,0,0,0,0,1
08-Mar-20,zondag,Buiten bebouwde kom,Niet beschikbaar,Bij klaarlichte dag,Autosnelweg,Nijvel,Provincie Waals-Brabant,1,0,0,0,0,1
17-Jan-20,vrijdag,Buiten bebouwde kom,Frontale botsing (of bij het kruisen),"Nacht, ontstoken openbare verlichting","Gewestweg, provincieweg of gemeenteweg",Nijvel,Provincie Waals-Brabant,1,0,0,0,0,1
06-Mar-20,vrijdag,Buiten bebouwde kom,Langs achteren (of naast elkaar),Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Nijvel,Provincie Waals-Brabant,1,0,0,0,0,1
16-Jan-20,donderdag,Binnen bebouwde kom,Met een voetganger,Dageraad - schemering,"Gewestweg, provincieweg of gemeenteweg",Nijvel,Provincie Waals-Brabant,1,0,0,0,0,1
03-Mar-20,dinsdag,Binnen bebouwde kom,Met een voetganger,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Nijvel,Provincie Waals-Brabant,1,0,0,0,0,1
02-Mar-20,maandag,Buiten bebouwde kom,Langs achteren (of naast elkaar),"Nacht, ontstoken openbare verlichting",Autosnelweg,Nijvel,Provincie Waals-Brabant,1,0,0,0,0,1
01-Mar-20,zondag,Binnen bebouwde kom,Tegen een hindernis buiten de rijbaan,"Nacht, ontstoken openbare verlichting","Gewestweg, provincieweg of gemeenteweg",Nijvel,Provincie Waals-Brabant,1,0,0,0,0,1
14-Jan-20,dinsdag,Buiten bebouwde kom,Tegen een hindernis buiten de rijbaan,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Nijvel,Provincie Waals-Brabant,1,0,0,0,0,1
26-Feb-20,woensdag,Buiten bebouwde kom,Langs achteren (of naast elkaar),"Nacht, ontstoken openbare verlichting","Gewestweg, provincieweg of gemeenteweg",Nijvel,Provincie Waals-Brabant,1,0,0,0,0,1
10-Jan-20,vrijdag,Buiten bebouwde kom,Langs opzij,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Nijvel,Provincie Waals-Brabant,1,0,0,0,0,1
21-Feb-20,vrijdag,Buiten bebouwde kom,Langs opzij,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Nijvel,Provincie Waals-Brabant,1,0,0,0,0,1
17-Dec-20,donderdag,Buiten bebouwde kom,Langs opzij,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Nijvel,Provincie Waals-Brabant,1,0,0,0,0,1
28-Dec-20,maandag,Buiten bebouwde kom,Langs opzij,Bij klaarlichte dag,Autosnelweg,Nijvel,Provincie Waals-Brabant,1,0,0,0,0,1
20-Dec-20,zondag,Buiten bebouwde kom,"Eén bestuurder, geen hindernis","Nacht, ontstoken openbare verlichting",Autosnelweg,Nijvel,Provincie Waals-Brabant,1,0,0,0,0,1
22-Dec-20,dinsdag,Binnen bebouwde kom,Langs opzij,"Nacht, ontstoken openbare verlichting","Gewestweg, provincieweg of gemeenteweg",Nijvel,Provincie Waals-Brabant,1,0,0,0,0,1
15-Dec-20,dinsdag,Binnen bebouwde kom,Niet beschikbaar,"Nacht, ontstoken openbare verlichting","Gewestweg, provincieweg of gemeenteweg",Nijvel,Provincie Waals-Brabant,1,0,0,0,0,1
07-Sep-20,maandag,Binnen bebouwde kom,Frontale botsing (of bij het kruisen),Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Nijvel,Provincie Waals-Brabant,1,0,0,0,0,1
28-Nov-20,zaterdag,Binnen bebouwde kom,Kettingbotsing (4 bestuurders of meer),Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Nijvel,Provincie Waals-Brabant,1,0,0,0,0,1
27-Jul-20,maandag,Binnen bebouwde kom,Met een voetganger,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Nijvel,Provincie Waals-Brabant,1,0,0,0,0,1
05-Sep-20,zaterdag,Buiten bebouwde kom,Tegen een hindernis buiten de rijbaan,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Nijvel,Provincie Waals-Brabant,1,0,0,0,0,1
22-Nov-20,zondag,Buiten bebouwde kom,Niet beschikbaar,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Nijvel,Provincie Waals-Brabant,1,0,0,0,0,1
18-Nov-20,woensdag,Buiten bebouwde kom,"Eén bestuurder, geen hindernis","Nacht, ontstoken openbare verlichting","Gewestweg, provincieweg of gemeenteweg",Nijvel,Provincie Waals-Brabant,1,0,0,0,1,0
17-Nov-20,dinsdag,Buiten bebouwde kom,Niet beschikbaar,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Nijvel,Provincie Waals-Brabant,1,0,0,0,0,1
17-Nov-20,dinsdag,Binnen bebouwde kom,Tegen een hindernis buiten de rijbaan,"Nacht, ontstoken openbare verlichting","Gewestweg, provincieweg of gemeenteweg",Nijvel,Provincie Waals-Brabant,1,0,0,0,0,1
31-Aug-20,maandag,Binnen bebouwde kom,Langs opzij,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Nijvel,Provincie Waals-Brabant,1,0,0,0,0,1
07-Nov-20,zaterdag,Binnen bebouwde kom,"Eén bestuurder, geen hindernis",Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Nijvel,Provincie Waals-Brabant,1,0,0,0,0,1
27-Aug-20,donderdag,Buiten bebouwde kom,Langs achteren (of naast elkaar),"Nacht, geen openbare verlichting",Autosnelweg,Nijvel,Provincie Waals-Brabant,1,0,0,0,0,1
01-Nov-20,zondag,Buiten bebouwde kom,Frontale botsing (of bij het kruisen),"Nacht, ontstoken openbare verlichting",Autosnelweg,Nijvel,Provincie Waals-Brabant,1,0,0,0,0,1
29-Oct-20,donderdag,Buiten bebouwde kom,Langs opzij,"Nacht, ontstoken openbare verlichting",Autosnelweg,Nijvel,Provincie Waals-Brabant,1,0,0,0,0,1
26-Oct-20,maandag,Binnen bebouwde kom,Met een voetganger,"Nacht, ontstoken openbare verlichting","Gewestweg, provincieweg of gemeenteweg",Nijvel,Provincie Waals-Brabant,1,0,0,0,0,1
24-Oct-20,zaterdag,Buiten bebouwde kom,Langs achteren (of naast elkaar),Bij klaarlichte dag,Autosnelweg,Nijvel,Provincie Waals-Brabant,1,0,0,0,0,1
24-Aug-20,maandag,Binnen bebouwde kom,Langs opzij,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Nijvel,Provincie Waals-Brabant,1,0,0,0,0,1
22-Aug-20,zaterdag,Buiten bebouwde kom,"Eén bestuurder, geen hindernis",Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Nijvel,Provincie Waals-Brabant,1,0,0,0,0,1
21-Aug-20,vrijdag,Binnen bebouwde kom,Langs opzij,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Nijvel,Provincie Waals-Brabant,1,0,0,0,0,1
17-Jul-20,vrijdag,Binnen bebouwde kom,Langs achteren (of naast elkaar),Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Nijvel,Provincie Waals-Brabant,1,0,0,0,0,1
15-Aug-20,zaterdag,Buiten bebouwde kom,Tegen een hindernis buiten de rijbaan,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Nijvel,Provincie Waals-Brabant,1,0,0,0,0,1
05-Oct-20,maandag,Buiten bebouwde kom,Tegen een hindernis buiten de rijbaan,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Nijvel,Provincie Waals-Brabant,1,0,0,0,0,1
03-Oct-20,zaterdag,Buiten bebouwde kom,Frontale botsing (of bij het kruisen),Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Nijvel,Provincie Waals-Brabant,1,0,0,0,0,1
29-Sep-20,dinsdag,Niet beschikbaar,Met een voetganger,Niet beschikbaar,"Gewestweg, provincieweg of gemeenteweg",Nijvel,Provincie Waals-Brabant,1,0,0,0,0,1
24-Jun-20,woensdag,Buiten bebouwde kom,Langs opzij,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Nijvel,Provincie Waals-Brabant,1,0,0,0,0,1
24-Sep-20,donderdag,Buiten bebouwde kom,Langs achteren (of naast elkaar),Dageraad - schemering,"Gewestweg, provincieweg of gemeenteweg",Nijvel,Provincie Waals-Brabant,1,0,0,0,0,1
07-Aug-20,vrijdag,Buiten bebouwde kom,Langs achteren (of naast elkaar),"Nacht, ontstoken openbare verlichting",Autosnelweg,Nijvel,Provincie Waals-Brabant,1,0,0,0,0,1
30-Jun-20,dinsdag,Buiten bebouwde kom,"Eén bestuurder, geen hindernis","Nacht, ontstoken openbare verlichting","Gewestweg, provincieweg of gemeenteweg",Nijvel,Provincie Waals-Brabant,1,0,0,0,0,1
19-Jun-20,vrijdag,Buiten bebouwde kom,Frontale botsing (of bij het kruisen),Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Nijvel,Provincie Waals-Brabant,1,0,0,0,0,1
